esz,,0_Mhadei_WLS,0_Mhadei_WLS,1_Bhagwan_Mahavir_WLS,1_Bhagwan_Mahavir_WLS,2_Mollem_NP,2_Mollem_NP,3_Bhagwan_Mahavir_WLS,3_Bhagwan_Mahavir_WLS,4_Bondla_WLS,4_Bondla_WLS,5_Netravali_WLS,5_Netravali_WLS,6_Cotigaon_WLS,6_Cotigaon_WLS,7_Dr_Salim_Ali_WLS,7_Dr_Salim_Ali_WLS
part,,buffer,pa,buffer,pa,buffer,pa,buffer,pa,buffer,pa,buffer,pa,buffer,pa,buffer,pa
basic_id,basic_classification_system,,,,,,,,,,,,,,,,
BAL,Bare areas,5.396904977375566,2.266133484162896,0.8124570135746607,0.0017307692307692306,5.108640271493213,0.025961538461538463,2.948287330316742,0.51389592760181,1.5060950226244343,0.0017307692307692306,2.144429864253394,0.19171493212669685,0.661737556561086,0.1325294117647059,5.617486425339367,0.0
CRP,Cropland,17.29924547511312,13.435231900452491,4.741975113122172,1.7724536199095022,3.072037330316742,3.103839366515837,13.400355203619911,2.9572737556561086,0.5194309954751131,0.012115384615384615,28.169864253393666,8.645599547511313,34.269492081447964,11.788011312217193,17.8458257918552,0.042162895927601814
FST,Forest,875.8803665158371,2420.6666093514327,203.72124434389136,701.5445384615388,125.18509351432883,1180.2364992458522,308.2237933634992,661.4867209653094,167.428628959276,78.58487631975868,722.1732956259426,2335.361304675717,261.61793363499226,952.0432775263962,29.900550527903473,0.5530331825037706
GRS,Grassland,6.82912669683258,5.033565610859728,12.618230769230768,1.0050407239819006,4.735737556561086,7.655049773755657,27.799642533936655,7.944217194570137,0.08887330316742081,0.02769230769230769,49.15509502262444,22.999466063348418,4.096031674208144,0.034276018099547514,2.0916244343891406,0.0
IMP,Impervious surface,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02769230769230769,0.0
SHR,Shrubland,1.832558823529412,8.415800904977376,0.9088778280542987,1.0523009049773755,0.2683167420814479,1.0250565610859728,2.8053800904977377,0.4868619909502262,0.0519027149321267,0.008653846153846153,45.61376470588236,161.1916968325792,21.53927375565611,72.51050904977376,0.7712443438914027,0.0
WET,Wetland,13.65186515837104,3.79407149321267,0.25476923076923075,0.0,0.36552760180995475,0.03400452488687782,2.305180995475113,0.09390135746606335,0.0013846153846153845,0.015923076923076922,72.58136199095023,5.409499547511311,0.0,0.0,32.0477076923077,2.6269330316742083
WTR,Water body,108.89998642533936,5.07050226244344,0.16615384615384615,0.0,0.5629547511312217,0.006923076923076922,11.543321266968325,0.0,0.0,0.02769230769230769,874.511294117647,11.502447963800904,0.0,0.0,299.9934841628957,21.769384615384617
